"guildID","userID","anzahl"
"965566481322606592","603953653493137438",1
"989961082833608795","993102136189665390",1
"894982625821868032","965559812031148032",1
"938835740698243082","907935346933764166",14
"973289734057132092","507436719339995136",1
"965566481322606592","779707457294303272",1
"836132315809316878","235148962103951360",6
"989961082833608795","1000671233026838559",1
"996032349638774877","698204591677898913",2
"969202851760967700","302050872383242240",4
"969202851760967700","761295095202709504",1
"987049442706325514","585089919467388954",13
"1000366079211753552","282859044593598464",16
"1000366079211753552","1000410633428275300",313
"1000366079211753552","925799559576322078",113
"1000366079211753552","159985870458322944",19
"1000366079211753552","1000414261316702208",70
"836132315809316878","999371894421729300",4
"943483956664356894","500377830987792384",2
"969202851760967700","867712778927341570",28
"933706031517802536","755112341548433489",4
"882684482551943178","839484141728170055",1
"1000366079211753552","829765306389102603",43
"984083592110039120","959775346989879347",7
"973593472592412672","973616324746031145",3
"994332164768403596","832540031897305089",1
"951776421355868231","228537642583588864",2
"996032349638774877","987413066209710090",1
"989961082833608795","519895915469864974",1
"992337727297163278","660543232807010305",1
"992337727297163278","159985870458322944",1
"984083592110039120","840122604115329055",7
"977632897840349204","977931823600513035",4
"836132315809316878","964223896784105533",3
"975003655801548860","961849680134807582",5
"833025915872608276","669576046231814165",1
"966811756376776724","461016766420877332",21
"951776421355868231","902248441814593597",1
"833025915872608276","801759235675258880",1
"996032349638774877","835163449759498311",3
"997495642823872654","784708469495300106",3
"997495642823872654","292953664492929025",1
"997495642823872654","997824767614787655",1
"1000366079211753552","563434444321587202",6
"984083592110039120","925799559576322078",2
"987049442706325514","617070664482029589",1
"770360603855421450","276060004262477825",1
"770360603855421450","580445863231356938",1
"1000366079211753552","776095696646438972",23
"956229444761161758","619219572410548276",39
"977632897840349204","850998088290009125",1
"966811756376776724","751499482767556638",1
"916429769007067157","611113479990018059",2
"899189051410763816","817098045493608458",2
"833025915872608276","282859044593598464",4
"921045773456642108","938476171404922880",1
"916429769007067157","992842656566755428",1
"1000366079211753552","520282851925688321",6
"996032349638774877","939194327442268161",38
"1000557173593612408","789134960321101844",6
"977632897840349204","992432042295951461",1
"916429769007067157","816730740111966208",7
"989961082833608795","824378909985341451",16
"916429769007067157","442397924245372928",1
"1000366079211753552","803361191166607370",9
"927277548088459284","583727782085918731",3
"927277548088459284","235148962103951360",2
"925729625580113951","784708469495300106",1
"996032349638774877","962004701329645588",1
"857546239368101888","965653520118317106",1
"916429769007067157","971841209192554607",1
"960991044302946354","845271878947700786",1
"989961082833608795","968512882134364231",2
"989961082833608795","692705035657936957",14
"1000366079211753552","511786918783090688",11
"916429769007067157","997518373997002834",1
"965566481322606592","852938027029495808",4
"999711820262674522","997257885388111962",4
"936022428776292364","179632268929662976",1
"936022428776292364","719806151365099530",1
"999711820262674522","797479574388080651",35
"1000366079211753552","917820820284391424",19
"1000366079211753552","917820820284391424",19
"965566481322606592","988818180153675816",1
"971441719222599720","976100030345801759",2
"999711820262674522","996428017507242159",11
"999711820262674522","844488878614118421",6
"916429769007067157","967821474444496978",1
"999711820262674522","999727814154649601",7
"936022428776292364","990972405373616158",1
"886963115948920853","925799559576322078",2
"989961082833608795","1000717644120461314",1
"956229444761161758","799556049232592916",2
"989961082833608795","1000717890711982161",1
"989961082833608795","1000718003450687549",1
"989961082833608795","1000718111865049110",1
"989961082833608795","1000718356128731199",1
"989961082833608795","1000718847734722672",1
"989961082833608795","1000718987677679688",1
"951776421355868231","955913514894110781",23
"989238450467258418","827952900381868072",44
"916429769007067157","985158394296008714",1
"989238450467258418","767376315397177384",1
"936022428776292364","793455216161718272",1
"676115729124425737","792484163684532274",15
"951776421355868231","619536792215093258",1
"994637056192032768","678344927997853742",4
"916429769007067157","509000040669380628",5
"770360603855421450","1000724679394349127",1
"770360603855421450","941750986551205930",6
"951776421355868231","688317256304033932",1
"987049442706325514","608455080030502935",9
"676115729124425737","633565743103082527",1
"676115729124425737","261157845376958464",4
"947095698426433616","530082442967646230",3
"676115729124425737","716390085896962058",1
"916429769007067157","791940002099494942",5
"973289734057132092","997600500205752340",1
"974804274414497802","998294337630765166",1
"993465450484731925","282859044593598464",1
"947095698426433616","816757836696649738",6
"971441719222599720","1000727865907752990",13
"676115729124425737","908694582533980242",14
"947095698426433616","563434444321587202",1
"999711820262674522","938494864788692993",1
"974804274414497802","896342529799254027",2
"933706031517802536","891572649958977536",1
"999915289749753916","925799559576322078",2
"993465450484731925","437808476106784770",1
"999915289749753916","891572649958977536",1
"974804274414497802","522770447696396330",1
"925729625580113951","679706007219339376",1
"770360603855421450","965564884572065874",3
"999915289749753916","968512882134364231",2
"956229444761161758","426652198177341450",2
"938835740698243082","999983996467429387",1
"993465450484731925","975469348422549534",2
"1000557173593612408","944309381720334417",2
"987049442706325514","888121585595207731",1
"916429769007067157","844942207030001674",9
"973289734057132092","773606191855042560",12
"973289734057132092","922119965732110336",1
"916429769007067157","828988011613388802",1
"984928443173068880","547905866255433758",4
"676115729124425737","624569775816966175",1
"979728374111039578","235148962103951360",1
"971073791763578930","614109280508968980",1
"971073791763578930","966388266909696000",29
"971073791763578930","408785106942164992",1
"971073791763578930","925799559576322078",5
"925729625580113951","835782971235368960",5
"984083592110039120","867387519359909888",5
"966811756376776724","782276733616783390",3
"951776421355868231","1000460437655130214",1
"996032349638774877","705043319796924416",1
"985652191698231316","996275937073168415",2
"985652191698231316","1000664475273269349",1
"985653545598582824","735147814878969968",3
"833025915872608276","735250441973006466",14
"770360603855421450","942868442200031252",1
"994575472514056262","703897584791584799",8
"933706031517802536","822873673374761010",78
"933706031517802536","155149108183695360",10
"946489548232359968","947936434332000256",2
"951776421355868231","1000728391042998373",8
"811533539320922132","452763583348998155",113
"811533539320922132","469610550159212554",4
"989238450467258418","947090065589428254",140
"989238450467258418","775766955076223016",9
"989961082833608795","481270257630183445",1
"957272886857576559","749282568733458545",3
"957272886857576559","873234979239383040",9
"957272886857576559","639498607632056321",1
"957272886857576559","292953664492929025",3
"971441719222599720","989404318086094898",1
"921045773456642108","294882584201003009",4
"989238450467258418","741962698283024474",6
"921045773456642108","839484141728170055",4
"833025915872608276","982221396920913921",3
"996032349638774877","980373957402296331",62
"905892043807678504","1000775067996794981",1
"905892043807678504","701185178214596652",1
"921045773456642108","846309495000793098",8
"882684482551943178","719236419230367798",3
"994332164768403596","936932034557915186",1
"989961082833608795","409383257428197376",3
"989961082833608795","821076865845952535",1
"921045773456642108","981918775651745832",2
"956229444761161758","819968012647137302",3
"974804274414497802","302050872383242240",1
"1000366079211753552","530082442967646230",13
"921045773456642108","925799559576322078",1
"971441719222599720","925799559576322078",2
"859385533696573470","996525009403117679",10
"803697848163631105","924772664843833405",3
"836169138263031808","968141189851267083",2
"925729625580113951","487323623195934721",15
"971073791763578930","159985870458322944",1
"985653545598582824","356831787445387285",9
"938835740698243082","716390085896962058",1
"938835740698243082","899535882422480906",2
"996032349638774877","984515327717150720",1
"965566481322606592","729250223188344912",1
"985653545598582824","547905866255433758",4
"985653545598582824","493716749342998541",4
"984083592110039120","842842217507979324",1
"916429769007067157","812392810211967067",4
"956229444761161758","1000737418334449704",1
"833025915872608276","981918775651745832",1
"836132315809316878","1000732456686727240",1
"833025915872608276","733236227234463786",1
"974804274414497802","998293775552102481",2
"996032349638774877","924657907239374920",1
"971073791763578930","966025458556747796",1
"960991044302946354","874219638018412564",3
"996032349638774877","966388266909696000",2
"916429769007067157","994678649338990653",1
"987049442706325514","666692643769679896",3
"753556676459888680","503558796946440193",1
"985653545598582824","451379187031343104",11
"985653545598582824","429457053791158281",9
"985653545598582824","845684310437789716",6
"985653545598582824","490707751832649738",5
"646045583093530635","700801665191641188",1
"951776421355868231","756501308760129676",2
"956229444761161758","969339258554970142",1
"913529131931664475","873146081041588264",1
"770360603855421450","700801665191641188",1
"966811756376776724","995959406921523240",4
"956229444761161758","599623521676558357",3
"994575472514056262","722003331672834058",2
"882684482551943178","697498867754729482",1
"971441719222599720","804711807880265788",2
"996032349638774877","790936967302479922",14
"836132315809316878","920385751781367808",5
"968933413618856016","869829717665140786",1
