"user_xp","user_level","client_id","guild_id"
66,2,"959775753808003092","968162980946673756"
309,6,"970133330924273714","966811756376776724"
139,2,"970717177088970762","966811756376776724"
1547,14,"778326977718255626","966811756376776724"
2,0,"807440483621666854","966811756376776724"
63,0,"761539414219554816","933706031517802536"
708,13,"776867415598170123","968162980946673756"
2,0,"790865241592037396","966811756376776724"
2,0,"846319055421964340","968162980946673756"
355,4,"940070669729820733","966811756376776724"
46,5,"939253803511840769","933706031517802536"
96,1,"775042825040691251","933706031517802536"
2,0,"795443617380040756","933706031517802536"
27,1,"477192812530499584","929442264642637834"
45,0,"600318498253832221","933706031517802536"
333,6,"727587419414724618","933706031517802536"
2,0,"679699536578740234","966811756376776724"
44,1,"939226580973158480","933706031517802536"
2,0,"809514048298680401","933706031517802536"
29,0,"914113733549260820","966811756376776724"
110,3,"968931515734061066","933706031517802536"
2,0,"662122437491687434","966811756376776724"
2,0,"585849224105689093","933706031517802536"
232,3,"803354239254265866","933706031517802536"
122,2,"825288998632947712","933706031517802536"
455,11,"941750986551205930","933706031517802536"
39,3,"552473047144071168","933706031517802536"
2,0,"745300832593117295","966811756376776724"
93,9,"829382741644279828","933706031517802536"
84,0,"768090272328187924","933706031517802536"
449,5,"936932034557915186","968162980946673756"
200,7,"540030896015802378","803697848163631105"
32,0,"616227426682535936","933706031517802536"
2,0,"969166677986136084","968162980946673756"
2,0,"911322244398059581","933706031517802536"
93,1,"971033401903702048","968162980946673756"
91,2,"926748155637301258","968162980946673756"
82,1,"403143359839076352","966811756376776724"
53,1,"291720750375763978","933706031517802536"
2,0,"871835408152014928","933706031517802536"
56,1,"973192180757839872","966811756376776724"
32,0,"773859268637360158","803697848163631105"
56,1,"702230791639269416","968162980946673756"
144,1,"652574214729236490","933706031517802536"
54,0,"672125854557667328","933706031517802536"
73,0,"470475075301408781","933706031517802536"
2,0,"802181685412102164","933706031517802536"
2,0,"568024774786416652","966811756376776724"
2,0,"702574561857896569","933706031517802536"
2,0,"936932034557915186","933706031517802536"
1624,15,"830853005858308098","966978675251744779"
905,11,"776112644972216351","966978675251744779"
1104,14,"792484163684532274","966978675251744779"
22,0,"816293849420529674","966978675251744779"
17,1,"767041116393832461","966978675251744779"
168,4,"762308502160801843","966978675251744779"
94,2,"554013630912266260","966811756376776724"
617,7,"676001622186262528","966978675251744779"
123,1,"846378843375271996","966978675251744779"
637,9,"858076184562368552","966811756376776724"
74,1,"722504610702426212","933706031517802536"
20,1,"962757248529084517","966978675251744779"
2,0,"973606345649577994","933706031517802536"
146,2,"784442766234353686","925729625580113951"
56,5,"785059784604778496","966978675251744779"
196,7,"899630689111121991","966978675251744779"
19,1,"771828342110289970","966978675251744779"
128,1,"798943533989101589","966811756376776724"
654,8,"900428485930147841","966978675251744779"
77,2,"179632268929662976","966978675251744779"
74,0,"660513323145625660","933706031517802536"
52,0,"965700930630746154","966811756376776724"
44,1,"721467797238186074","966811756376776724"
45,0,"665969653792636948","966811756376776724"
21,0,"780088946629279745","966811756376776724"
109,3,"829765306389102603","966811756376776724"
81,1,"600318498253832221","966978675251744779"
196,2,"914895387339411506","966978675251744779"
59,3,"867387519359909888","966811756376776724"
27,0,"918939269442199623","933706031517802536"
152,3,"947025474616442880","966978675251744779"
2,0,"913159271422771282","966811756376776724"
2,0,"616715502399782933","933706031517802536"
30,0,"930475941661147150","966978675251744779"
83,0,"755482873099845674","933706031517802536"
19,0,"666224189782622229","966811756376776724"
2,0,"947400397990002689","966978675251744779"
55,0,"777937190117310524","933706031517802536"
76,0,"833017392643833866","966978675251744779"
1,2,"948508968114860082","933706031517802536"
19,0,"804094347834163272","966978675251744779"
67,0,"701808166924714046","933706031517802536"
73,0,"949685401398968451","966811756376776724"
1,2,"794901871398879232","966811756376776724"
21,0,"521007859358629907","966978675251744779"
1,1,"577566253997228123","966978675251744779"
2,0,"810908209174937602","966811756376776724"
1,2,"808009348290183198","966811756376776724"
2832,24,"776012872018558976","933706031517802536"
1,1,"812064668108587038","933706031517802536"
72,0,"802117270448504883","966811756376776724"
2,0,"906448727089225799","933706031517802536"
113,1,"882261846080512000","966811756376776724"
2,0,"752866758607634574","966811756376776724"
2,0,"634701523779321857","933706031517802536"
138,1,"911657994595500082","933706031517802536"
2,0,"830456097587462154","803697848163631105"
30,0,"398141398823731201","933706031517802536"
79,0,"831222668178489386","933706031517802536"
24,0,"798244927091245056","966811756376776724"
2,0,"802245417190162472","966811756376776724"
95,0,"343341209147670529","933706031517802536"
51,0,"898091616072503326","966978675251744779"
297,8,"875461868884467753","933706031517802536"
1253,11,"830853005858308098","973984199545602148"
260,5,"776112644972216351","973984199545602148"
40,0,"721779963077984407","973984199545602148"
89,0,"812064668108587038","966811756376776724"
195,6,"959775753808003092","933706031517802536"
47,0,"776867415598170123","966811756376776724"
719,11,"899630689111121991","973984199545602148"
47,0,"701045002167386194","966811756376776724"
2,0,"889738965253513246","966811756376776724"
2,0,"360007074194653186","966978675251744779"
291,4,"930883416482783263","966978675251744779"
133,1,"860942552278106122","966978675251744779"
192,3,"835373460465254420","933706031517802536"
1,2,"756234483723796500","933706031517802536"
85,0,"915266458588688435","933706031517802536"
167,2,"776867415598170123","933706031517802536"
34,0,"825261013829156875","966811756376776724"
68,0,"747844650781376603","933706031517802536"
174,3,"827888003153526794","966811756376776724"
134,1,"572892404252934152","966811756376776724"
18,0,"650776375225221152","966811756376776724"
2,0,"845620617277341746","966811756376776724"
142,3,"734125592189862029","966811756376776724"
2,0,"953290691423903786","966811756376776724"
93,0,"817028839199997972","933706031517802536"
144,3,"725793677053788190","933706031517802536"
2,0,"615448927604572160","966811756376776724"
216,2,"615500048163274776","933706031517802536"
28,0,"452086276145807360","966811756376776724"
2,0,"789973930811064351","803697848163631105"
2,0,"712232714413277266","966811756376776724"
2,0,"642688705852866580","968162980946673756"
138,6,"782276733616783390","966978675251744779"
50,0,"735484746754424943","968162980946673756"
2,0,"747844650781376603","966811756376776724"
184,3,"725355715815932006","966811756376776724"
20,3,"743815613717151765","966978675251744779"
113,1,"831222668178489386","966811756376776724"
159,2,"969632219054366731","966978675251744779"
2,0,"537994803774881799","933706031517802536"
1,2,"718550037017264179","966811756376776724"
113,1,"733567155823443980","966811756376776724"
1,8,"439150538005938208","966811756376776724"
32,0,"974936077787889734","933706031517802536"
18,2,"891319105527873566","933706031517802536"
145,1,"637827464202027009","966811756376776724"
108,1,"942805018782892082","925729625580113951"
98,0,"964488944915996693","933706031517802536"
286,4,"769473232981065728","966978675251744779"
97,0,"808987082453811202","933706031517802536"
379,5,"941750986551205930","966811756376776724"
47,1,"780055664084254740","966978675251744779"
25,0,"571377055346982923","966978675251744779"
2,0,"847032613327470593","966978675251744779"
2,0,"729250223188344912","803697848163631105"
2,0,"655807893433483269","966978675251744779"
1888,15,"784376284686843956","933706031517802536"
2,0,"917507801482416179","966978675251744779"
1,4,"942385774173753404","933706031517802536"
2,0,"728018990328447117","803697848163631105"
2,0,"724665863935885333","933706031517802536"
47,0,"794901871398879232","933706031517802536"
88,1,"556422366817943563","933706031517802536"
1,1,"181723479429611520","933706031517802536"
18,0,"345871680478117890","933706031517802536"
2,0,"975128451419873280","933706031517802536"
46,2,"738046379032576020","966811756376776724"
570,11,"930132044976119808","933706031517802536"
1,3,"678713278913970176","933706031517802536"
2,0,"833695252652359730","933706031517802536"
2,0,"696896227375185930","933706031517802536"
2,0,"751485760582057995","966811756376776724"
88,3,"582136382995169280","933706031517802536"
41,0,"952605668714643486","933706031517802536"
2,0,"426799078597459970","933706031517802536"
73,1,"913123263360667689","933706031517802536"
157,2,"738800213271117964","933706031517802536"
2,0,"742197667404185601","933706031517802536"
218,3,"785918436957880320","966811756376776724"
94,1,"810567202893594716","966978675251744779"
2,0,"860927562275880961","966978675251744779"
49,1,"843462533465112577","925729625580113951"
43,0,"632952216168300554","966811756376776724"
19,0,"735484746754424943","966811756376776724"
2,0,"959138627898716161","966978675251744779"
2,0,"833695252652359730","966811756376776724"
2,0,"975459123967688736","966978675251744779"
21,0,"952260543358582814","933706031517802536"
2,0,"709393325714702387","933706031517802536"
2,0,"848284503319248906","933706031517802536"
292,15,"799618566730678323","966811756376776724"
2,0,"558592574999494660","966811756376776724"
2,0,"923331673217703997","966811756376776724"
2,0,"556445173358395396","966811756376776724"
37,0,"435844750323744778","933706031517802536"
32,0,"956610268480274432","933706031517802536"
1,1,"493394976122732554","933706031517802536"
2,0,"811937553242390588","966811756376776724"
2,0,"767728967410253864","966811756376776724"
20,0,"975471515153879091","966978675251744779"
124,1,"969165360890777600","968162980946673756"
2,0,"906937122798305302","966811756376776724"
2,0,"696759297127743581","966978675251744779"
44,0,"928030197150797824","925729625580113951"
21,3,"936903830409449503","933706031517802536"
375,7,"833395358674714694","933706031517802536"
25,0,"951889475317923921","966978675251744779"
2,0,"975660867813249090","933706031517802536"
2,0,"817057229026885663","933706031517802536"
77,1,"780181078731784192","933706031517802536"
80,0,"822841633418117131","966978675251744779"
122,17,"751499482767556638","966811756376776724"
96,2,"925328713871163402","933706031517802536"
87,2,"803354239254265866","966811756376776724"
28,0,"266986947996680192","933706031517802536"
2,0,"965906148182077470","803697848163631105"
2,0,"919696422524301322","966811756376776724"
2,0,"807243567806283866","966811756376776724"
2,0,"909049043290845244","966811756376776724"
2,0,"642825169756225566","966811756376776724"
273,4,"960957755378786354","966811756376776724"
74,3,"945747202272264232","966811756376776724"
2,0,"852645154304950302","933706031517802536"
40,1,"957694238131367946","933706031517802536"
2,0,"758368724192722966","933706031517802536"
290,7,"975857747172159508","966811756376776724"
2,0,"378227075372548109","933706031517802536"
2,0,"433289236612120606","933706031517802536"
16,3,"691050810263601234","933706031517802536"
32,0,"886191803131371541","966811756376776724"
71,0,"976049527951851550","933706031517802536"
2,0,"446709320034287617","966811756376776724"
86,1,"473086686335598613","966811756376776724"
2,0,"792794981517099069","966811756376776724"
45,1,"761876642200682497","966978675251744779"
277,4,"808639261665394719","966811756376776724"
118,1,"920350440837759046","966811756376776724"
2,0,"907222528626409482","966811756376776724"
2,0,"802880257488060426","966811756376776724"
133,1,"843462533465112577","966811756376776724"
2,0,"961333008986693692","933706031517802536"
113,1,"723181120262242356","933706031517802536"
25,4,"949626948097806356","933706031517802536"
1,1,"976187292412674138","933706031517802536"
119,2,"899977967042715700","933706031517802536"
1,1,"693498878334599238","933706031517802536"
21,0,"848612630100443167","966811756376776724"
114,2,"679699536578740234","933706031517802536"
2,0,"974785591340331088","966811756376776724"
2,0,"692705035657936957","933706031517802536"
126,1,"934542413777743883","966811756376776724"
2,0,"823497654339108864","803697848163631105"
18,0,"457547259744223233","966811756376776724"
2,0,"696044669125263381","966811756376776724"
2,0,"806912904405712926","966811756376776724"
109,2,"965304895920042035","933706031517802536"
2,0,"710506721419853927","966811756376776724"
1,1,"798284291662020608","966811756376776724"
97,0,"817809891744940042","966811756376776724"
84,2,"702230791639269416","966811756376776724"
28,0,"769615615077122138","933706031517802536"
86,0,"160462182344032256","933706031517802536"
138,1,"517006124323438594","966811756376776724"
47,0,"459707624510717953","933706031517802536"
8885,38,"840122604115329055","966811756376776724"
167,13,"840122604115329055","925729625580113951"
41,0,"714361420409733171","925729625580113951"
1,10,"840122604115329055","968162980946673756"
4945,27,"840122604115329055","933706031517802536"
1,1,"624994465089585165","933706031517802536"
2,0,"492852057456508948","966811756376776724"
138,3,"899674250334576691","966811756376776724"
41,1,"900428485930147841","973984199545602148"
2,0,"849685478416580608","966811756376776724"
77,1,"962368725854584932","933706031517802536"
39,0,"398141398823731201","966811756376776724"
2,0,"963857464095293631","966811756376776724"
2,0,"825691023421603880","966811756376776724"
31,2,"924976466003914822","933706031517802536"
76,0,"709460138997579837","933706031517802536"
57,2,"843462533465112577","933706031517802536"
101,2,"477167215133589506","933706031517802536"
163,3,"697786816379617320","933706031517802536"
2,0,"943764405420720149","933706031517802536"
70,1,"951464632030212136","933706031517802536"
2,0,"552969771302518803","966978675251744779"
2,0,"788698767616376865","966978675251744779"
183,9,"811868517775179797","968162980946673756"
104,1,"844488878614118421","933706031517802536"
84,0,"448486685999628319","925729625580113951"
50,2,"785918436957880320","933706031517802536"
91,0,"647406289596579844","966978675251744779"
74,0,"731961237759328316","966811756376776724"
59,0,"799330944099811368","933706031517802536"
31,0,"922505993424867359","933706031517802536"
2,0,"905864575063298138","966811756376776724"
2,0,"972944871209963642","933706031517802536"
2,0,"825553162101325824","966811756376776724"
2,0,"647502241477033990","966811756376776724"
58,0,"784864907342381076","933706031517802536"
26,0,"822613169855529001","933706031517802536"
120,1,"947298447889928223","966811756376776724"
2,0,"776732742762758155","933706031517802536"
2,0,"729269440209747968","933706031517802536"
22,0,"947298447889928223","925729625580113951"
66,2,"331109080741576705","933706031517802536"
1,1,"812419031482105896","925729625580113951"
2,0,"849422477080002611","966811756376776724"
23,0,"713694155884462090","966811756376776724"
23,2,"888000819545399297","933706031517802536"
2,0,"740283692294996091","966811756376776724"
192,2,"919569828958834688","966811756376776724"
50,0,"976568854601937007","933706031517802536"
1,10,"718378754098855967","973984199545602148"
1,1,"814930265575129128","973984199545602148"
49,0,"911736631634034740","968162980946673756"
21,1,"389773946624671764","933706031517802536"
47,0,"973457484318642198","933706031517802536"
2,0,"847180232246427708","933706031517802536"
110,1,"380109172617773056","933706031517802536"
2,0,"955862818706579477","803697848163631105"
2,0,"878760787320123414","803697848163631105"
2,0,"777214050245410868","803697848163631105"
1,4,"737955549307600898","906867698447822889"
189,4,"824378909985341451","906867698447822889"
2,0,"947509675241406515","933706031517802536"
2,0,"790323916987826197","803697848163631105"
54,1,"772150720689733663","933706031517802536"
2,0,"632230350273118240","803697848163631105"
64,0,"840122604115329055","906867698447822889"
20,0,"976568854601937007","906867698447822889"
2,0,"834129953414185052","803697848163631105"
109,1,"725046897978376192","933706031517802536"
2,0,"858431450742652969","906867698447822889"
20,1,"835782971235368960","906867698447822889"
2,0,"202346809509675008","933706031517802536"
79,1,"906958663980298340","906867698447822889"
101,1,"678146076334882816","803697848163631105"
28,0,"300755623652622336","966811756376776724"
2,0,"965984268675321916","803697848163631105"
2,0,"725342374162857984","966811756376776724"
20,0,"594922360553865216","906867698447822889"
2,0,"768802273601781761","906867698447822889"
133,2,"699575091016761345","803697848163631105"
2,0,"426081591832346624","966811756376776724"
2,0,"796702430041473034","966978675251744779"
28,0,"220204345042534402","966811756376776724"
323,4,"690630154766254080","977632897840349204"
1,4,"840896163494625280","977632897840349204"
43,1,"778503738570178591","977632897840349204"
1,1,"553667102469521426","966811756376776724"
47,0,"534441532510437415","977632897840349204"
1,2,"254285399332093952","977632897840349204"
1,2,"707994502060834827","977632897840349204"
2,0,"824009021781704844","977632897840349204"
36,1,"919980191940485120","977632897840349204"
113,1,"812419031482105896","906867698447822889"
77,0,"785059784604778496","906867698447822889"
31,0,"705563448494260267","966811756376776724"
51,0,"701181722884177921","966978675251744779"
31,0,"945669323953946664","803697848163631105"
2,0,"883782382145114112","966978675251744779"
103,2,"855734755031384074","803697848163631105"
71,11,"926748155637301258","966811756376776724"
447,7,"862473506364850196","803697848163631105"
2,0,"529346767523676160","966811756376776724"
2,0,"456470253015400460","933706031517802536"
29,0,"689551169420394571","966811756376776724"
2,0,"855789575876378635","803697848163631105"
80,1,"792794981517099069","933706031517802536"
2,0,"726570586020642838","803697848163631105"
131,1,"975404676830871592","803697848163631105"
23,1,"958767092239302727","966811756376776724"
2,0,"853766301854990337","973984199545602148"
61,0,"690093028383260717","925729625580113951"
70,1,"388019631513665538","803697848163631105"
2,0,"427839411108052992","966811756376776724"
2,0,"959863244510625802","803697848163631105"
2,0,"842842217507979324","966811756376776724"
40,0,"807440483621666854","933706031517802536"
47,2,"944309381720334417","933706031517802536"
2,0,"944617322956587038","803697848163631105"
78,0,"835373460465254420","966811756376776724"
2,0,"900562924467261512","966811756376776724"
2,0,"931632197180473424","966811756376776724"
20,1,"980190564353986590","803697848163631105"
51,0,"427432305095737344","966811756376776724"
60,0,"590985289720397836","933706031517802536"
2,0,"554049902683095060","803697848163631105"
65,0,"967872491911544912","933706031517802536"
112,3,"690093028383260717","966836267100823592"
27,1,"802559599562719292","925729625580113951"
2,0,"780181078731784192","966811756376776724"
2,0,"911561919796752395","803697848163631105"
2,0,"280246789347737604","933706031517802536"
73,0,"923268521130098738","933706031517802536"
2,0,"580769026448556083","933706031517802536"
2,0,"693108498300665987","933706031517802536"
48,0,"881990604412821655","933706031517802536"
1,1,"683611347874742282","933706031517802536"
2,0,"729703612972007527","803697848163631105"
63,1,"936932034557915186","966811756376776724"
146,1,"864474755419996192","933706031517802536"
46,0,"723575258514194502","933706031517802536"
174,2,"864474755419996192","966811756376776724"
75,0,"946361932858921030","933706031517802536"
74,2,"724643357644685374","933706031517802536"
17,0,"788892015756312607","966811756376776724"
41,4,"915851187679547443","933706031517802536"
18,0,"963743370696605746","966811756376776724"
2,0,"825496674231255090","933706031517802536"
137,2,"959869395621011476","966811756376776724"
2,0,"904775686827421697","966811756376776724"
2,0,"966720248415924267","966811756376776724"
2,0,"643887364158128149","933706031517802536"
31,2,"892676014868680715","925729625580113951"
2,0,"863448082096062495","966811756376776724"
2,0,"857695559493615626","966811756376776724"
68,1,"933439797480018022","966811756376776724"
2,0,"828623024815210537","966811756376776724"
151,2,"785059784604778496","966811756376776724"
2,0,"982266638982336512","966811756376776724"
2,0,"917409601190760529","966811756376776724"
24,0,"967775675291430942","966811756376776724"
141,3,"881989361812537476","966811756376776724"
76,0,"763086267717124136","966978675251744779"
2,0,"547966298248839179","966811756376776724"
21,0,"977130208102596659","933706031517802536"
52,0,"687381807628419124","966978675251744779"
46,1,"871445860242845798","933706031517802536"
2,0,"573854210567962634","966811756376776724"
2,0,"828579194849329172","966811756376776724"
68,1,"439785537403093003","966811756376776724"
42,0,"882242495801618474","933706031517802536"
2,0,"882242495801618474","966811756376776724"
49,6,"632671448670142464","966811756376776724"
2,0,"815260960817938442","966811756376776724"
2,0,"824325888237240380","966811756376776724"
190,2,"592236470539124786","966811756376776724"
2,0,"702209645393084466","966811756376776724"
2,0,"698178423863902298","966811756376776724"
2,0,"360062993809145860","966978675251744779"
147,1,"796308489935912970","966978675251744779"
2,0,"828918791651459074","966978675251744779"
93,1,"970233806751678544","966978675251744779"
31,0,"689808757089370152","933706031517802536"
2,0,"948597002718019614","803697848163631105"
87,0,"718722356423426098","966811756376776724"
2,0,"653237288960131072","968162980946673756"
2,0,"932340329397514341","925729625580113951"
2,0,"932340329397514341","933706031517802536"
30,2,"772821490118164491","933706031517802536"
22,0,"880505257812172861","933706031517802536"
2,0,"949735825413926913","933706031517802536"
17,5,"795382631318814730","966811756376776724"
2,0,"364203523379953674","933706031517802536"
132,2,"832540031897305089","968162980946673756"
45,2,"844488878614118421","968162980946673756"
18,1,"899674250334576691","925729625580113951"
26,0,"720700352730497155","968162980946673756"
2,0,"601043369959096330","968162980946673756"
18,0,"443012407527211009","968162980946673756"
2,0,"590887380874166302","968162980946673756"
31,1,"717366619537408089","968162980946673756"
20,0,"494503754306158593","968162980946673756"
2,0,"501464911826780171","968162980946673756"
78,1,"796707311267479563","968162980946673756"
65,2,"651793633535852557","968162980946673756"
22,0,"798155506849153036","968162980946673756"
2,0,"827222552191041536","968162980946673756"
2,0,"692430022241157181","968162980946673756"
1,1,"845271878947700786","968162980946673756"
29,0,"791278232992874536","968162980946673756"
21,0,"982734974161661972","968162980946673756"
335,6,"836703167886262340","966811756376776724"
2,0,"688423446199140410","968162980946673756"
19,0,"691027981237354597","803697848163631105"
2,0,"600369428647116831","968162980946673756"
2,0,"931215326866182205","968162980946673756"
2,0,"795683691224367144","968162980946673756"
1,2,"738341276478341132","968162980946673756"
543,6,"959775346989879347","968162980946673756"
2,0,"922134373128609832","966836267100823592"
2,0,"690866883230040085","968162980946673756"
2,0,"627119149314736139","968162980946673756"
2,0,"832667907476684840","933706031517802536"
1004,18,"840122604115329055","984083592110039120"
909,14,"867387519359909888","984083592110039120"
86,10,"888000819545399297","984083592110039120"
135,2,"798943533989101589","984083592110039120"
2,0,"629275286868983818","968162980946673756"
2,0,"614878985712566273","984083592110039120"
769,10,"842842217507979324","984083592110039120"
551,30,"794901871398879232","968162980946673756"
2,0,"911657994595500082","968162980946673756"
40,0,"782893084400681001","966978675251744779"
19,0,"919318582284939335","933706031517802536"
24,0,"890974666997526558","973984199545602148"
316,4,"949685401398968451","984083592110039120"
96,6,"738341276478341132","984083592110039120"
52,0,"485389495277977610","803697848163631105"
25,0,"810940243153780738","933706031517802536"
2,0,"804841274725105694","968162980946673756"
1,2,"973270363939172462","933706031517802536"
16,1,"592124987150696460","933706031517802536"
2,0,"926998063329968148","966811756376776724"
2,0,"959129221073105017","966811756376776724"
30,0,"681537769532686336","966811756376776724"
2,0,"886150113557381150","968162980946673756"
79,0,"944309381720334417","966811756376776724"
41,0,"788099527965933659","968162980946673756"
2,0,"848960258822766653","968162980946673756"
2,0,"976934782887936030","966811756376776724"
51,0,"966738940101021816","973984199545602148"
29,0,"590985289720397836","966811756376776724"
126,2,"821023285332148240","966811756376776724"
2,0,"862697466227064832","973984199545602148"
2,0,"780088946629279745","948310338602958888"
2,0,"634338894308966460","925729625580113951"
98,5,"596773956707549184","984083592110039120"
283,3,"722504610702426212","984083592110039120"
1,1,"816985975363338260","933706031517802536"
97,0,"778326977718255626","984083592110039120"
1,7,"886150113557381150","984083592110039120"
43,2,"794870279029522452","984083592110039120"
2,0,"337192351485132801","933706031517802536"
54,0,"848144586614505553","933706031517802536"
57,1,"953361295976054786","968162980946673756"
114,2,"513260196441620481","966811756376776724"
88,0,"894939341787394058","966811756376776724"
1,1,"557268896416006144","966811756376776724"
149,1,"755086485769814124","803697848163631105"
109,1,"522531796135575560","984083592110039120"
203,4,"615549489952063516","984183027930378350"
17,1,"824378909985341451","984183027930378350"
21,0,"651142239053152322","984083592110039120"
2,0,"967118355754524702","933706031517802536"
86,0,"953361295976054786","966811756376776724"
2,0,"609804460268453891","933706031517802536"
2,0,"736594880117342219","803697848163631105"
2,0,"949085033140977725","933706031517802536"
2,0,"417296009220194325","933706031517802536"
45,0,"917208276716912650","933706031517802536"
2,0,"795044684387844146","966811756376776724"
90,0,"663791434154901524","933706031517802536"
29,1,"878190803808301057","984083592110039120"
61,0,"819896999843332096","968162980946673756"
2,0,"621352771903422484","984083592110039120"
109,13,"959775346989879347","984083592110039120"
2,0,"814233207515643974","933706031517802536"
2,0,"379984082815418379","933706031517802536"
1,1,"272090750760517633","933706031517802536"
2,0,"980182681931378768","933706031517802536"
1463,15,"461016766420877332","933706031517802536"
2,0,"750335089875091517","933706031517802536"
54,0,"551321779637977098","933706031517802536"
39,0,"986960687018414080","933706031517802536"
2,0,"656545617115480076","966811756376776724"
27,0,"850669759955206164","984083592110039120"
2,0,"643029855478480907","966836267100823592"
120,1,"816985975363338260","966811756376776724"
65,0,"523198253492338690","984083592110039120"
96,1,"915274249705517166","933706031517802536"
178,3,"375252342985195522","933706031517802536"
17,11,"853742600061714482","925729625580113951"
787,11,"481781881742950401","984928443173068880"
28,10,"853742600061714482","984928443173068880"
19,0,"985114570446241793","984928443173068880"
41,0,"974670282402979850","933706031517802536"
20,1,"285033026667282433","933706031517802536"
94,0,"264422173123280897","933706031517802536"
46,0,"844488878614118421","966811756376776724"
275,3,"513260196441620481","984083592110039120"
202,3,"924280724469727253","966811756376776724"
166,3,"538053185554874386","933706031517802536"
40,0,"914238122072612914","984083592110039120"
0,0,"0","0"
2,0,"988329088588607539","803697848163631105"
2,0,"828208592746053653","966811756376776724"
2,0,"842714835497385995","984083592110039120"
9595,40,"944309381720334417","973289734057132092"
68,3,"973650888281444352","973289734057132092"
86,5,"816985975363338260","973289734057132092"
85,2,"987246935343771668","966811756376776724"
2,0,"818474415377088585","973289734057132092"
83,0,"780129545260761119","973289734057132092"
379,7,"987092815928516658","933706031517802536"
17,0,"826763624752087041","933706031517802536"
1,1,"976415728527867935","933706031517802536"
342,4,"702144158936334366","933706031517802536"
2,0,"727151304820129812","933706031517802536"
59,0,"733027950127218810","933706031517802536"
21,0,"560528802875179020","933706031517802536"
511,7,"896342529799254027","973289734057132092"
19,0,"814178674814615572","933706031517802536"
45,3,"534066337148829697","973289734057132092"
19,0,"569549199406792734","933706031517802536"
73,0,"656913610584358935","933706031517802536"
199,10,"980460716345683978","973289734057132092"
906,16,"989404318086094898","968162980946673756"
2254,20,"989404318086094898","966811756376776724"
21,0,"705358272294682686","933706031517802536"
55,0,"836896201776300033","933706031517802536"
1,1,"794718593123090432","933706031517802536"
593,7,"892801792260309062","973289734057132092"
2,0,"660166758824673318","933706031517802536"
2,0,"925836174642257922","933706031517802536"
71,3,"921133049406685214","933706031517802536"
73,0,"917813822515974176","968162980946673756"
27,0,"707598260650377247","933706031517802536"
28,0,"727898935682793494","966811756376776724"
480,14,"461016766420877332","966811756376776724"
65,2,"779423054438072360","933706031517802536"
1053,10,"989404318086094898","925729625580113951"
77,3,"989196925536444496","973289734057132092"
82,1,"784708469495300106","925729625580113951"
1,1,"945367298066223215","933706031517802536"
64,0,"724614103817257071","933706031517802536"
22,1,"854429096560820284","925729625580113951"
1,1,"824378909985341451","777886844334505995"
88,11,"854429096560820284","777886844334505995"
20,0,"981104678374899722","933706031517802536"
2,0,"754655231207276614","973289734057132092"
76,2,"990567717536923708","973289734057132092"
107,6,"890933187327426570","973289734057132092"
1,7,"582136382995169280","973289734057132092"
232,6,"660100489152561166","973289734057132092"
64,2,"476075977647194132","973289734057132092"
51,0,"937764816146268171","933706031517802536"
26,0,"947176753502224384","777886844334505995"
1732,21,"690210745685901315","979481422815440897"
2455,19,"963590801001185371","979481422815440897"
1,3,"966445803507974145","979481422815440897"
1,1,"779054848346685482","979481422815440897"
201,8,"472027287236378624","979481422815440897"
1105,13,"869618741137268746","979481422815440897"
643,10,"824378909985341451","979481422815440897"
405,5,"894939341787394058","979481422815440897"
218,2,"821756116030586887","979481422815440897"
20,0,"957656259178414140","803697848163631105"
90,0,"516206348568887316","979481422815440897"
47,1,"799212387944759316","979481422815440897"
2,0,"833781692794929184","979481422815440897"
60,0,"588664090684031007","979481422815440897"
792,13,"782276733616783390","979481422815440897"
190,11,"778503738570178591","979481422815440897"
31,4,"926748155637301258","984083592110039120"
92,4,"407120884286095362","979481422815440897"
654,7,"830552140149686303","979481422815440897"
36,2,"959869395621011476","933706031517802536"
1,1,"448859166602428426","777886844334505995"
29,0,"710383593729556491","979481422815440897"
47,3,"519895915469864974","979481422815440897"
2,0,"753243105204895867","979481422815440897"
30,0,"725619163116077077","979481422815440897"
423,8,"809739434537910283","979481422815440897"
88,17,"615500048163274776","979481422815440897"
91,1,"586807644753231891","979481422815440897"
25,1,"386688017928290324","979481422815440897"
312,5,"455146103755636739","979481422815440897"
437,8,"659319269326323732","979481422815440897"
135,1,"930199171372286065","979481422815440897"
68,0,"780129545260761119","979481422815440897"
43,1,"590985289720397836","973289734057132092"
197,9,"911519544638599239","979481422815440897"
2,0,"726034502358663249","966811756376776724"
2,0,"598212423715127297","777886844334505995"
169,4,"785059784604778496","979481422815440897"
2,0,"837743925636235286","966811756376776724"
29,0,"900723486241222687","973289734057132092"
45,1,"668412488790048800","979481422815440897"
1,2,"980469217084190770","979481422815440897"
55,2,"807260821339111434","979481422815440897"
31,0,"84976267228639232","925729625580113951"
2,0,"859094822391513088","973289734057132092"
26,6,"634338894308966460","979481422815440897"
152,4,"257200568022335489","979481422815440897"
78,4,"990620787209809941","979481422815440897"
47,0,"970409452132003910","979481422815440897"
211,2,"506039613731897344","979481422815440897"
46,6,"476496041529704459","979481422815440897"
180,3,"788892015756312607","979481422815440897"
76,0,"280361121137950731","777886844334505995"
56,0,"793214743267377212","979481422815440897"
